sensor,sequence,timestamp_s
imu,1308,13.08112288
imu,1309,13.09078061
imu,1310,13.10008274
imu,1311,13.11044488
imu,1312,13.12061460
imu,1313,13.13071728
imu,1314,13.14040327
imu,1315,13.14955625
imu,1316,13.16035268
imu,1317,13.17012810
imu,1318,13.17915403
imu,1319,13.18996698
imu,1320,13.20104113
imu,1321,13.20926600
imu,1322,13.22071890
imu,1323,13.22992170
imu,1324,13.23986557
imu,1325,13.24998863
imu,1326,13.26041333
imu,1327,13.27072072
imu,1328,13.28009372
imu,1329,13.28969480
imu,1330,13.30008910
imu,1331,13.31008296
imu,1332,13.32052499
imu,1333,13.33025355
imu,1334,13.33920275
imu,1335,13.35051398
imu,1336,13.36176516
imu,1337,13.36984880
imu,1338,13.38101976
imu,1339,13.38975863
imu,1340,13.40005558
imu,1341,13.40899450
imu,1342,13.41895870
imu,1343,13.43029969
imu,1344,13.43975301
imu,1345,13.45039810
imu,1346,13.46063844
imu,1347,13.46996612
imu,1348,13.47949487
imu,1349,13.48971000
imu,1350,13.50064598
imu,1351,13.51009919
imu,1352,13.52062529
imu,1353,13.52960759
imu,1354,13.54121569
imu,1355,13.55041207
imu,1356,13.56076059
imu,1357,13.56824447
imu,1358,13.57820738
imu,1359,13.58990960
imu,1360,13.60173468
imu,1361,13.61021320
imu,1362,13.61903629
imu,1363,13.63024187
imu,1364,13.63960168
imu,1365,13.65021940
imu,1366,13.66071932
imu,1367,13.67034472
imu,1368,13.68030392
imu,1369,13.69086891
imu,1370,13.70091850
imu,1371,13.71043681
imu,1372,13.71950220
imu,1373,13.73007497
imu,1374,13.74056829
imu,1375,13.75010279
imu,1376,13.76020218
imu,1377,13.77080939
imu,1378,13.78020968
imu,1380,13.80031245
imu,1381,13.81086493
imu,1382,13.82043378
imu,1383,13.83145520
imu,1384,13.83953509
imu,1385,13.84981311
imu,1386,13.86131814
imu,1387,13.86908165
imu,1388,13.87954676
imu,1389,13.89012028
imu,1390,13.89949651
imu,1391,13.91163649
imu,1392,13.92127863
imu,1393,13.92969770
imu,1394,13.93964907
imu,1395,13.95035031
imu,1396,13.95926661
imu,1397,13.97155810
imu,1398,13.97957490
imu,1399,13.99078621
imu,1400,13.99947164
imu,1401,14.01059748
imu,1402,14.01987227
imu,1403,14.02921823
imu,1404,14.04121924
imu,1405,14.05025848
imu,1406,14.05989480
imu,1407,14.07098092
imu,1408,14.08050409
imu,1409,14.09090647
imu,1410,14.09975521
imu,1411,14.11093432
imu,1412,14.12117398
imu,1413,14.12886343
imu,1414,14.13897068
imu,1415,14.14826332
imu,1416,14.15996969
imu,1417,14.17044800
imu,1418,14.17957395
imu,1419,14.19190347
imu,1420,14.19815768
imu,1421,14.20973840
imu,1422,14.21956972
imu,1423,14.22992738
imu,1424,14.23952999
imu,1425,14.25065137
imu,1426,14.25988041
imu,1427,14.26992071
imu,1428,14.28006871
imu,1429,14.29072577
imu,1430,14.30013520
imu,1431,14.31022906
imu,1432,14.32006853
imu,1433,14.33011895
imu,1434,14.33944693
imu,1435,14.35012931
imu,1436,14.35941128
imu,1437,14.36937446
imu,1438,14.37861750
imu,1439,14.38975132
imu,1440,14.40020708
imu,1441,14.40973758
imu,1442,14.42082363
imu,1443,14.43073796
imu,1444,14.44088143
imu,1445,14.44940296
imu,1446,14.45985447
imu,1447,14.47009386
imu,1448,14.48051115
imu,1449,14.49063332
imu,1450,14.50074324
imu,1451,14.51103654
imu,1452,14.51988312
imu,1453,14.53002536
imu,1454,14.53992998
imu,1455,14.55001412
imu,1456,14.56018835
imu,1457,14.56993027
imu,1458,14.58015237
imu,1459,14.59008551
imu,1460,14.59961632
imu,1461,14.60908820
imu,1462,14.61912912
imu,1463,14.63129004
imu,1464,14.63933612
imu,1465,14.64976110
imu,1466,14.65918354
imu,1467,14.66986028
imu,1468,14.68111977
imu,1469,14.68986872
imu,1470,14.69944192
imu,1471,14.71094873
imu,1472,14.72069990
imu,1473,14.73118776
imu,1474,14.73908081
imu,1475,14.74911287
imu,1476,14.75974254
imu,1477,14.76983428
imu,1478,14.77973965
imu,1479,14.79067380
imu,1480,14.79969916
imu,1481,14.81096496
imu,1482,14.81966966
imu,1483,14.83066420
imu,1484,14.83959585
imu,1485,14.85012374
imu,1486,14.85932493
imu,1487,14.86958477
imu,1488,14.87932890
imu,1489,14.89067123
imu,1490,14.90081308
imu,1491,14.91137700
imu,1492,14.92197326
imu,1493,14.93063148
imu,1494,14.93936172
imu,1495,14.94940963
imu,1496,14.95902589
imu,1497,14.97023951
imu,1498,14.98063497
imu,1499,14.99088896
imu,1500,15.00026666
imu,1501,15.00994597
imu,1502,15.02000217
imu,1503,15.03066669
imu,1504,15.03995384
imu,1505,15.04876070
imu,1506,15.06052120
imu,1507,15.06993485
imu,1508,15.08061681
imu,1509,15.09136323
imu,1510,15.09993553
imu,1511,15.10983230
imu,1512,15.11990522
imu,1513,15.13128970
imu,1514,15.14022464
imu,1515,15.14969656
imu,1516,15.16135394
imu,1517,15.16914052
imu,1518,15.18040212
imu,1519,15.18996730
imu,1520,15.20105203
imu,1521,15.20994617
imu,1522,15.21945837
imu,1523,15.22946837
imu,1524,15.23894549
imu,1525,15.25016142
imu,1526,15.25917747
imu,1527,15.27059945
imu,1528,15.28002949
imu,1529,15.28912579
imu,1530,15.29966125
imu,1531,15.31028091
imu,1532,15.32089786
imu,1533,15.33032334
imu,1534,15.34064883
imu,1535,15.35122368
imu,1536,15.36096641
imu,1537,15.36899674
imu,1538,15.38112779
imu,1539,15.39078041
imu,1540,15.39972551
imu,1541,15.40970528
imu,1542,15.41987676
imu,1543,15.42974081
imu,1544,15.44152871
imu,1545,15.44928879
imu,1546,15.45955652
imu,1547,15.46949046
imu,1548,15.47861923
imu,1549,15.48951838
imu,1550,15.49972397
imu,1551,15.50994355
imu,1552,15.52000776
imu,1553,15.53109487
imu,1554,15.54177739
imu,1555,15.54984318
imu,1556,15.56198223
imu,1557,15.57059909
imu,1558,15.57842028
imu,1559,15.59013420
imu,1560,15.60125693
imu,1561,15.61080932
imu,1562,15.61989393
imu,1563,15.63000434
imu,1564,15.63938090
imu,1565,15.65030323
imu,1566,15.66080760
imu,1567,15.66818914
imu,1568,15.67957525
imu,1569,15.68969412
imu,1570,15.69907528
imu,1571,15.71026240
imu,1572,15.72047070
imu,1573,15.73082511
imu,1574,15.74086883
imu,1575,15.75038840
imu,1577,15.77064948
imu,1578,15.78002346
imu,1579,15.79075985
imu,1580,15.80054814
imu,1581,15.81116829
imu,1582,15.82051258
imu,1583,15.83016859
imu,1584,15.84120324
imu,1585,15.85078773
imu,1586,15.86029184
imu,1587,15.86926861
imu,1588,15.87881045
imu,1589,15.89036398
imu,1590,15.90096130
imu,1591,15.91018844
imu,1592,15.92099637
imu,1593,15.93093663
imu,1594,15.93882680
imu,1595,15.95063234
imu,1596,15.95980665
imu,1597,15.97096721
imu,1598,15.98091596
imu,1599,15.98977547
imu,1600,15.99905069
imu,1601,16.01036903
imu,1602,16.01916227
imu,1603,16.02981681
imu,1604,16.04017763
imu,1605,16.05039755
imu,1606,16.05998017
imu,1607,16.07027832
imu,1608,16.08097527
imu,1609,16.09028770
imu,1610,16.10086550
imu,1611,16.11030994
imu,1612,16.11994782
imu,1613,16.12973780
imu,1614,16.13916908
imu,1615,16.14959277
imu,1616,16.15816207
imu,1617,16.16968074
imu,1618,16.18224278
imu,1619,16.19084619
imu,1620,16.19976642
imu,1621,16.20893063
imu,1622,16.22013290
imu,1623,16.22997046
imu,1624,16.23966141
imu,1625,16.24969555
imu,1626,16.25947897
imu,1627,16.26939552
imu,1628,16.27944583
imu,1629,16.28961821
imu,1630,16.30070961
imu,1631,16.31005140
imu,1632,16.31993202
imu,1633,16.33081175
imu,1634,16.33982177
imu,1635,16.35032780
imu,1636,16.36001862
imu,1637,16.36929644
imu,1638,16.37943504
imu,1639,16.38921775
imu,1640,16.40002654
imu,1641,16.40986642
imu,1642,16.41977480
imu,1643,16.43105599
imu,1644,16.44097481
imu,1645,16.44980045
imu,1646,16.46085985
imu,1647,16.46986424
imu,1648,16.47997679
imu,1649,16.49039236
imu,1650,16.50083454
imu,1651,16.50794418
imu,1652,16.51953476
imu,1653,16.53126374
imu,1654,16.53895671
imu,1655,16.55028303
imu,1656,16.55895558
imu,1657,16.56971418
imu,1658,16.57988654
imu,1659,16.58916666
imu,1660,16.59998280
imu,1661,16.61072157
imu,1662,16.61938047
imu,1663,16.62942799
imu,1664,16.63981441
imu,1665,16.64974460
imu,1666,16.65997478
imu,1667,16.67002927
imu,1668,16.68042081
imu,1669,16.68991933
imu,1670,16.69971435
imu,1671,16.71022882
imu,1672,16.72009355
imu,1673,16.73052464
imu,1674,16.73885476
imu,1675,16.75047075
imu,1676,16.76051816
imu,1677,16.76823979
imu,1678,16.78032111
imu,1679,16.79060782
imu,1680,16.79823396
imu,1681,16.80986727
imu,1682,16.82095427
imu,1683,16.83053270
imu,1684,16.83871073
imu,1685,16.84938622
imu,1686,16.85972188
imu,1687,16.86956188
imu,1688,16.88001000
imu,1689,16.88875209
imu,1690,16.90096014
imu,1691,16.91087594
imu,1692,16.92070833
imu,1693,16.93089562
imu,1694,16.93979890
imu,1695,16.94989108
imu,1696,16.95986126
imu,1697,16.97084207
imu,1698,16.98129272
imu,1699,16.99000607
imu,1700,17.00156038
imu,1701,17.00946260
imu,1702,17.02040253
imu,1703,17.02908469
imu,1704,17.03987797
imu,1705,17.05001976
imu,1706,17.05979936
imu,1707,17.06913091
imu,1708,17.07904971
imu,1709,17.08950375
imu,1710,17.10147487
imu,1711,17.10986840
imu,1712,17.11943715
imu,1713,17.12926073
imu,1714,17.13983167
imu,1715,17.15116927
imu,1716,17.16061899
imu,1717,17.16927928
imu,1718,17.17964788
imu,1719,17.18939378
imu,1720,17.20075421
imu,1721,17.20840397
imu,1722,17.21969745
imu,1723,17.22964780
imu,1724,17.23994137
imu,1725,17.24941225
imu,1726,17.26020107
imu,1727,17.26861662
imu,1728,17.28088058
imu,1729,17.28956257
imu,1730,17.29945582
imu,1731,17.31020877
imu,1732,17.32109444
imu,1733,17.32910325
imu,1734,17.33941277
imu,1735,17.35157177
imu,1736,17.35965157
imu,1737,17.36982382
imu,1738,17.37970287
imu,1739,17.38900266
imu,1740,17.40071413
imu,1741,17.41051196
imu,1742,17.41930651
imu,1743,17.42839981
imu,1744,17.43981271
imu,1745,17.45033973
imu,1746,17.46008710
imu,1747,17.46980890
imu,1748,17.48099679
imu,1749,17.49041675
imu,1750,17.49973068
imu,1751,17.51007548
imu,1752,17.52224386
imu,1753,17.53057530
imu,1754,17.53972136
imu,1755,17.55016084
imu,1756,17.55898723
imu,1757,17.57131415
imu,1758,17.58085375
imu,1759,17.59018331
imu,1760,17.60163299
imu,1761,17.60832539
imu,1762,17.62068102
imu,1763,17.63048024
imu,1764,17.63903028
imu,1765,17.64868612
imu,1766,17.66153924
imu,1767,17.66988275
imu,1768,17.67900192
imu,1769,17.69033644
imu,1770,17.69901560
imu,1771,17.71104785
imu,1772,17.72099975
imu,1774,17.74069689
imu,1775,17.75004871
imu,1776,17.75950827
imu,1777,17.77067081
imu,1778,17.78141687
imu,1779,17.78895598
imu,1780,17.80003079
imu,1781,17.81018223
imu,1782,17.81959023
imu,1783,17.83129987
imu,1784,17.84035814
imu,1785,17.85017875
imu,1786,17.85988906
imu,1787,17.86918533
imu,1788,17.88082237
imu,1789,17.88973222
imu,1790,17.90066692
imu,1791,17.90873254
imu,1792,17.91888185
imu,1793,17.93041968
imu,1794,17.94077106
imu,1795,17.94920292
imu,1796,17.96028821
imu,1797,17.96921791
imu,1798,17.98033352
imu,1799,17.98851281
imu,1800,18.00055516
imu,1801,18.00927362
imu,1802,18.01977253
imu,1803,18.03022327
imu,1804,18.03865397
imu,1805,18.05107802
imu,1806,18.05823672
imu,1807,18.07073311
imu,1808,18.08076211
imu,1809,18.09000842
imu,1810,18.09915317
imu,1811,18.11035487
imu,1812,18.11999535
imu,1813,18.13026245
imu,1814,18.14021437
imu,1815,18.14974029
imu,1816,18.16013447
imu,1817,18.17051991
imu,1818,18.17985699
imu,1819,18.18998761
imu,1820,18.19984529
imu,1821,18.21010471
imu,1822,18.22077814
imu,1823,18.23105258
imu,1824,18.23798965
imu,1825,18.25117584
imu,1826,18.25962458
imu,1827,18.27051302
imu,1828,18.28033890
imu,1829,18.29034244
imu,1830,18.29976252
imu,1831,18.30952952
imu,1832,18.32076869
imu,1833,18.33104846
imu,1834,18.34002820
imu,1835,18.34965803
imu,1836,18.35914990
imu,1837,18.36827121
imu,1838,18.37952724
imu,1839,18.38891714
imu,1840,18.40107752
imu,1841,18.41146664
imu,1842,18.41976880
imu,1843,18.43024172
imu,1844,18.43981451
imu,1845,18.44915073
imu,1846,18.46086568
imu,1847,18.47006034
imu,1848,18.47972938
imu,1849,18.49038114
imu,1850,18.49924129
imu,1851,18.50966356
imu,1852,18.51914803
imu,1853,18.52987424
imu,1854,18.54041827
imu,1855,18.55030670
imu,1856,18.56042929
imu,1857,18.56964542
imu,1858,18.57952763
imu,1859,18.58827682
imu,1860,18.59994720
imu,1861,18.60869668
imu,1862,18.62140872
imu,1863,18.62973696
imu,1864,18.64015349
imu,1865,18.64954817
imu,1866,18.65885180
imu,1867,18.66904637
imu,1868,18.67996249
imu,1869,18.68977204
imu,1870,18.70015877
imu,1871,18.70887621
imu,1872,18.71997267
imu,1873,18.73001523
imu,1874,18.74126656
imu,1875,18.74972565
imu,1876,18.75904830
imu,1877,18.77052351
imu,1878,18.78055731
imu,1879,18.79097617
imu,1880,18.79835468
imu,1881,18.81026812
imu,1882,18.82121508
imu,1883,18.82908410
imu,1884,18.83994187
imu,1885,18.85023782
imu,1886,18.86137604
imu,1887,18.86850553
imu,1888,18.88009640
imu,1889,18.88886348
imu,1890,18.89943743
imu,1891,18.90909303
imu,1892,18.91966918
imu,1893,18.92867454
imu,1894,18.94001887
imu,1895,18.94933731
imu,1896,18.95939597
imu,1897,18.97034817
imu,1898,18.98026399
imu,1899,18.98871993
imu,1900,19.00015349
imu,1901,19.00989887
imu,1902,19.02030141
imu,1903,19.03009757
imu,1904,19.04043027
imu,1905,19.04957267
imu,1906,19.06100719
imu,1907,19.06968622
imu,1908,19.07968551
imu,1909,19.09005046
imu,1910,19.10111450
imu,1911,19.11063275
imu,1912,19.11934330
imu,1913,19.12936949
imu,1914,19.14050956
imu,1915,19.14958794
imu,1916,19.16017643
imu,1917,19.17089398
imu,1918,19.17936802
imu,1919,19.18879661
imu,1920,19.20076850
imu,1921,19.20995657
imu,1922,19.21984690
imu,1923,19.22993647
imu,1924,19.24110402
imu,1925,19.24961069
imu,1926,19.25927211
imu,1927,19.26965075
imu,1928,19.28058066
imu,1929,19.28938852
imu,1930,19.29913294
imu,1931,19.31109172
imu,1932,19.31838683
imu,1933,19.32969360
imu,1934,19.34096794
imu,1935,19.34920997
imu,1936,19.35928871
imu,1937,19.37025688
imu,1938,19.38091167
imu,1939,19.39077516
imu,1940,19.39830077
imu,1941,19.40928240
imu,1942,19.42160967
imu,1943,19.43118065
imu,1944,19.43988175
imu,1945,19.44972938
imu,1946,19.45967311
imu,1947,19.46915639
imu,1948,19.47968631
imu,1949,19.49062817
imu,1950,19.50074187
imu,1951,19.50964394
imu,1952,19.51985805
imu,1953,19.52878566
imu,1954,19.53943214
imu,1955,19.54933382
imu,1956,19.56071811
imu,1957,19.56913691
imu,1958,19.57812732
imu,1959,19.59061129
imu,1960,19.59955711
imu,1961,19.61057948
imu,1962,19.62044979
imu,1963,19.63006318
imu,1964,19.63975040
imu,1965,19.64901508
imu,1966,19.66016911
imu,1967,19.67020898
imu,1968,19.68117190
imu,1969,19.68988123
imu,1971,19.71036082
imu,1972,19.72078978
imu,1973,19.72950293
imu,1974,19.73999308
imu,1975,19.75067581
imu,1976,19.75995050
imu,1977,19.76921534
imu,1978,19.77941368
imu,1979,19.78937178
imu,1980,19.80015456
imu,1981,19.80936934
imu,1982,19.81901880
imu,1983,19.82934566
imu,1984,19.84044342
imu,1985,19.84954613
imu,1986,19.86150864
imu,1987,19.86858711
imu,1988,19.87991153
imu,1989,19.89060305
imu,1990,19.90053614
imu,1991,19.90898818
imu,1992,19.92127712
imu,1993,19.92958708
imu,1994,19.93993886
imu,1995,19.95013679
imu,1996,19.96057901
imu,1997,19.97037334
imu,1998,19.98040282
imu,1999,19.99019804
imu,2000,19.99901749
imu,2001,20.01044754
imu,2002,20.01965434
imu,2003,20.02932629
imu,2004,20.03979435
imu,2005,20.05057798
imu,2006,20.05850813
imu,2007,20.07098000
imu,2008,20.07989616
imu,2009,20.09054037
imu,2010,20.10020513
imu,2011,20.11065960
imu,2012,20.11991722
imu,2013,20.12851418
imu,2014,20.13956299
imu,2015,20.14945656
imu,2016,20.16030814
imu,2017,20.16995045
imu,2018,20.18027156
imu,2019,20.18950095
imu,2020,20.20021750
imu,2021,20.21062817
imu,2022,20.22004024
imu,2023,20.22987903
imu,2024,20.24071887
imu,2025,20.24900086
imu,2026,20.26014945
imu,2027,20.26995417
imu,2028,20.28192011
imu,2029,20.28952304
imu,2030,20.29974545
imu,2031,20.30897674
imu,2032,20.32091050
imu,2033,20.32930556
imu,2034,20.34181788
imu,2035,20.35047364
imu,2036,20.36061697
imu,2037,20.37016148
imu,2038,20.37981411
imu,2039,20.39045899
imu,2040,20.40060928
imu,2041,20.40992810
imu,2042,20.41820096
imu,2043,20.43019972
imu,2044,20.43946249
imu,2045,20.45091690
imu,2046,20.45977457
imu,2047,20.46988044
imu,2048,20.48165245
imu,2049,20.48982465
imu,2050,20.49927248
imu,2051,20.51022289
imu,2052,20.52033652
imu,2053,20.52933684
imu,2054,20.53915607
imu,2055,20.54912905
imu,2056,20.55890012
imu,2057,20.57019863
imu,2058,20.57944572
imu,2059,20.59110925
imu,2060,20.60147964
imu,2061,20.60951735
imu,2062,20.61954634
imu,2063,20.63039820
imu,2064,20.64034249
imu,2065,20.64899257
imu,2066,20.65960538
imu,2067,20.66912362
imu,2068,20.67869587
imu,2069,20.68879426
imu,2070,20.69984935
imu,2071,20.71133970
imu,2072,20.72031164
imu,2073,20.72942872
imu,2074,20.73961782
imu,2075,20.75072028
imu,2076,20.75867236
imu,2077,20.76980314
imu,2078,20.77964973
imu,2079,20.78988858
imu,2080,20.80032409
imu,2081,20.80965930
imu,2082,20.81875178
imu,2083,20.82980834
imu,2084,20.83959390
imu,2085,20.85033511
imu,2086,20.86003755
imu,2087,20.86975062
imu,2088,20.88039400
imu,2089,20.89067591
imu,2090,20.89917505
imu,2091,20.91030975
imu,2092,20.91979115
imu,2093,20.93111288
imu,2094,20.94054799
imu,2095,20.95025281
imu,2096,20.95821511
imu,2097,20.97108544
imu,2098,20.98172454
imu,2099,20.98991170
imu,2100,20.99971570
imu,2101,21.01162402
imu,2102,21.02014433
imu,2103,21.02861374
imu,2104,21.04003186
imu,2105,21.04953637
imu,2106,21.05831611
imu,2107,21.06940327
imu,2108,21.08039411
imu,2109,21.09138599
imu,2110,21.09997692
imu,2111,21.10946751
imu,2112,21.12010306
imu,2113,21.13068856
imu,2114,21.13970273
imu,2115,21.14988149
imu,2116,21.15881250
imu,2117,21.17010159
imu,2118,21.18060528
imu,2119,21.19000857
imu,2120,21.20105168
imu,2121,21.20955844
imu,2122,21.21987680
imu,2123,21.22997331
imu,2124,21.23997813
imu,2125,21.24920629
imu,2126,21.26013730
imu,2127,21.26871787
imu,2128,21.27967936
imu,2129,21.29077445
imu,2130,21.29984402
imu,2131,21.30914916
imu,2132,21.32062668
imu,2133,21.33006239
imu,2134,21.33935227
imu,2135,21.34978409
imu,2136,21.35947084
imu,2137,21.36984448
imu,2138,21.38052530
imu,2139,21.38958947
imu,2140,21.40025742
imu,2141,21.41023473
imu,2142,21.41978037
imu,2143,21.42903262
imu,2144,21.43990904
imu,2145,21.44970838
imu,2146,21.46114798
imu,2147,21.46941971
imu,2148,21.48061507
imu,2149,21.49091570
imu,2150,21.49950775
imu,2151,21.51042849
imu,2152,21.51929965
imu,2153,21.52969992
imu,2154,21.54007896
imu,2155,21.55047283
imu,2156,21.56008180
imu,2157,21.56847584
imu,2158,21.58123558
imu,2159,21.59118041
imu,2160,21.60010187
imu,2161,21.60981045
imu,2162,21.62058744
imu,2163,21.63081124
imu,2164,21.64016836
imu,2165,21.65162772
imu,2166,21.66096226
imu,2168,21.68036198
imu,2169,21.68849593
imu,2170,21.70109822
imu,2171,21.71016391
imu,2172,21.71964758
imu,2173,21.73058714
imu,2174,21.74084676
imu,2175,21.74948661
imu,2176,21.75956058
imu,2177,21.76756995
imu,2178,21.78050153
imu,2179,21.78900890
imu,2180,21.80108492
imu,2181,21.80926111
imu,2182,21.82077659
imu,2183,21.82797393
imu,2184,21.83932863
imu,2185,21.85043194
imu,2186,21.86031973
imu,2187,21.86945318
imu,2188,21.88065871
imu,2189,21.88957710
imu,2190,21.90154337
imu,2191,21.90877882
imu,2192,21.91976394
imu,2193,21.93065068
imu,2194,21.94025944
imu,2195,21.94926529
imu,2196,21.96048811
imu,2197,21.96963328
imu,2198,21.98042492
imu,2199,21.99030188
imu,2200,21.99992547
imu,2201,22.00873017
imu,2202,22.01884833
imu,2203,22.02994266
imu,2204,22.04127754
imu,2205,22.05016382
imu,2206,22.05921349
imu,2207,22.06888395
imu,2208,22.07954439
imu,2209,22.09032570
imu,2210,22.09995519
imu,2211,22.10957207
imu,2212,22.11935798
imu,2213,22.13017646
imu,2214,22.13983953
imu,2215,22.15029522
imu,2216,22.15954474
imu,2217,22.16917688
imu,2218,22.18018060
imu,2219,22.19078617
imu,2220,22.20066098
imu,2221,22.21021268
imu,2222,22.22030633
imu,2223,22.22891339
imu,2224,22.23913748
imu,2225,22.24922887
imu,2226,22.26002414
imu,2227,22.26937954
imu,2228,22.27932101
imu,2229,22.28875381
imu,2230,22.29903883
imu,2231,22.31041926
imu,2232,22.32090566
imu,2233,22.33048502
imu,2234,22.34041982
imu,2235,22.34954033
imu,2236,22.36006596
imu,2237,22.36896995
imu,2238,22.38101246
imu,2239,22.39099815
imu,2240,22.40033239
imu,2241,22.41141562
imu,2242,22.41852781
imu,2243,22.42931381
imu,2244,22.43891017
imu,2245,22.45036605
imu,2246,22.45956517
imu,2247,22.46951372
imu,2248,22.47998689
imu,2249,22.49026199
imu,2250,22.49943483
imu,2251,22.51041016
imu,2252,22.51940880
imu,2253,22.53006417
imu,2254,22.54096232
imu,2255,22.55094737
imu,2256,22.56106480
imu,2257,22.57037117
imu,2258,22.57887678
imu,2259,22.58937201
imu,2260,22.60070529
imu,2261,22.61016318
imu,2262,22.61989631
imu,2263,22.62934827
imu,2264,22.63933081
imu,2265,22.65020068
imu,2266,22.66066957
imu,2267,22.66981111
imu,2268,22.68021712
imu,2269,22.69026962
imu,2270,22.70110924
imu,2271,22.70865544
imu,2272,22.72038795
imu,2273,22.73120098
imu,2274,22.73886321
imu,2275,22.75023308
imu,2276,22.75919969
imu,2277,22.77061094
imu,2278,22.77846852
imu,2279,22.78933535
imu,2280,22.79892147
imu,2281,22.80977026
imu,2282,22.81989229
imu,2283,22.82994718
imu,2284,22.83903699
imu,2285,22.85005554
imu,2286,22.86068912
imu,2287,22.87180476
imu,2288,22.88007933
imu,2289,22.88975445
imu,2290,22.89966862
imu,2291,22.90912144
imu,2292,22.92104123
imu,2293,22.92923323
imu,2294,22.94046786
imu,2295,22.95025315
imu,2296,22.96052221
imu,2297,22.96992299
imu,2298,22.97981174
imu,2299,22.98998915
imu,2300,23.00057190
imu,2301,23.01045864
imu,2302,23.01884848
imu,2303,23.02899294
imu,2304,23.04025001
imu,2305,23.05090828
imu,2306,23.05986018
imu,2307,23.06833719
imu,2308,23.08001788
imu,2309,23.08907910
imu,2310,23.09849731
imu,2311,23.10934668
imu,2312,23.12047583
imu,2313,23.13077963
imu,2314,23.14011793
imu,2315,23.14981615
imu,2316,23.15937549
imu,2317,23.16888159
imu,2318,23.18031095
imu,2319,23.19089838
imu,2320,23.20002902
imu,2321,23.21031408
imu,2322,23.21924327
imu,2323,23.23080956
imu,2324,23.24070835
imu,2325,23.25027679
imu,2326,23.26053880
imu,2327,23.27035738
imu,2328,23.27988959
imu,2329,23.28967730
imu,2330,23.29868050
imu,2331,23.31086589
imu,2332,23.32028059
imu,2333,23.33024360
imu,2334,23.33977231
imu,2335,23.34916128
imu,2336,23.35953714
imu,2337,23.37085169
imu,2338,23.38015167
imu,2339,23.39008612
imu,2340,23.39954385
imu,2341,23.40907636
imu,2342,23.42075384
imu,2343,23.42959987
imu,2344,23.44028157
imu,2345,23.44911053
imu,2346,23.46024859
imu,2347,23.46997878
imu,2348,23.47854436
imu,2349,23.48897611
imu,2350,23.49961899
imu,2351,23.50970086
imu,2352,23.52149372
imu,2353,23.52973653
imu,2354,23.54103979
imu,2355,23.54964731
imu,2356,23.55969174
imu,2357,23.56963096
imu,2358,23.57931167
imu,2359,23.58923232
imu,2360,23.59956242
imu,2361,23.60874093
imu,2362,23.62108725
imu,2363,23.62993026
imu,2365,23.65041163
imu,2366,23.65801949
imu,2367,23.67117962
imu,2368,23.68010376
imu,2369,23.68934640
imu,2370,23.69902682
imu,2371,23.70974247
imu,2372,23.72026606
imu,2373,23.73092572
imu,2374,23.74038585
imu,2375,23.74940748
imu,2376,23.76025878
imu,2377,23.76971692
imu,2378,23.77975546
imu,2379,23.78990962
imu,2380,23.80081867
imu,2381,23.80982460
imu,2382,23.82026331
imu,2383,23.83006841
imu,2384,23.84040108
imu,2385,23.85089957
imu,2386,23.85916055
imu,2387,23.87010406
imu,2388,23.87965586
imu,2389,23.89003842
imu,2390,23.89982824
imu,2391,23.90943621
imu,2392,23.91997328
imu,2393,23.93005611
imu,2394,23.93967219
imu,2395,23.95109413
imu,2396,23.96119082
imu,2397,23.96943265
imu,2398,23.97960282
imu,2399,23.98970041
imu,2400,24.00069868
imu,2401,24.00988362
imu,2402,24.02056974
imu,2403,24.03052716
imu,2404,24.03877139
imu,2405,24.04928589
imu,2406,24.06057379
imu,2407,24.07091549
imu,2408,24.07922071
imu,2409,24.09116384
imu,2410,24.09973763
imu,2411,24.10968159
imu,2412,24.12005207
imu,2413,24.13137958
imu,2414,24.13980000
imu,2415,24.14951282
imu,2416,24.16023174
imu,2417,24.16995703
imu,2418,24.17887993
imu,2419,24.19122317
imu,2420,24.20045330
imu,2421,24.20995191
imu,2422,24.21917847
imu,2423,24.22901791
imu,2424,24.23944562
imu,2425,24.24987757
imu,2426,24.26021211
imu,2427,24.26853705
imu,2428,24.27887253
imu,2429,24.28977021
imu,2430,24.30017700
imu,2431,24.31036460
imu,2432,24.32067674
imu,2433,24.33183788
imu,2434,24.33950649
imu,2435,24.34972119
imu,2436,24.36021864
imu,2437,24.37003757
imu,2438,24.38003684
imu,2439,24.38957837
imu,2440,24.40066206
imu,2441,24.41053048
imu,2442,24.41931668
imu,2443,24.42969006
imu,2444,24.43983378
imu,2445,24.45127588
imu,2446,24.45988354
imu,2447,24.47046572
imu,2448,24.48036311
imu,2449,24.48962997
imu,2450,24.50024726
imu,2451,24.50980311
imu,2452,24.52100377
imu,2453,24.52948107
imu,2454,24.53980115
imu,2455,24.55029774
imu,2456,24.55889897
imu,2457,24.56950605
imu,2458,24.58055086
imu,2459,24.58998724
imu,2460,24.60087696
imu,2461,24.60981584
imu,2462,24.61825377
imu,2463,24.62959913
imu,2464,24.64097124
imu,2465,24.65093815
imu,2466,24.66027976
imu,2467,24.66935009
imu,2468,24.68001947
imu,2469,24.68962241
imu,2470,24.69963390
imu,2471,24.70946299
imu,2472,24.71973142
imu,2473,24.72916228
imu,2474,24.73931442
imu,2475,24.74994067
imu,2476,24.76070658
imu,2477,24.76958709
imu,2478,24.78090893
